,id,M,A,stage,zscore,p.value,fdr
741,L1MC2,-0.214219583644582,12.1645850162856,2cell,-8.5213510490885,1.57702737511464e-17,4.95398352111983e-17
742,IAPLTR2b,-0.292995376207582,11.3286118970203,2cell,-8.72280251952325,2.71399368516032e-18,8.64781500396961e-18
743,RLTR13A2,-0.49114538792154,9.86587993040999,2cell,-8.80683603306758,1.28727782359011e-18,4.11651073802735e-18
744,L1MC5,-0.192950367034049,12.5750581921982,2cell,-8.84907470688928,8.82478872288439e-19,2.83221558651416e-18
745,RMER6-int,-0.399293680534991,10.529606536818,2cell,-9.01177862071566,2.02741265379069e-19,6.57799215043767e-19
746,MLT1A1,-0.120735445972644,14.0114541702717,2cell,-9.11230346810567,8.06510887929532e-20,2.62633032736027e-19
747,RLTR17C_Mm,-0.707685960356409,8.95573695713299,2cell,-9.25665980907745,2.10927366502677e-20,6.89391282429707e-20
748,L1MEd,-0.217291421932635,12.3786400635231,2cell,-9.30937173249766,1.28590716923556e-20,4.21834492048121e-20
749,L1MB8,-0.145548448549556,13.5419658071157,2cell,-9.33411948500314,1.0183413750632e-20,3.35298326826364e-20
750,IAPLTR4_I,-0.678288493088273,9.12434368400017,2cell,-9.4060406857627,5.15178303237693e-21,1.71533150403861e-20
751,L1MEg,-0.211624969648763,12.5028861069186,2cell,-9.46568659816193,2.91638718723692e-21,9.78365362057972e-21
752,IAPEY3_LTR,-0.451542741852661,10.3511100209811,2cell,-9.57961810992175,9.74044217143516e-22,3.29249166935584e-21
753,RLTR13A1,-0.602461325918125,9.5567782536069,2cell,-9.70537059097733,2.86034946495369e-22,9.78019490132241e-22
754,MER67D,-0.588091842349236,9.69646159932471,2cell,-9.94382761914552,2.68314709407235e-23,9.31764752589969e-23
755,MurERV4-int,-0.258502335118469,12.0756296931959,2cell,-9.97059106553671,2.0500516347017e-23,7.14704275784241e-23
756,IAPEY3C_LTR,-0.608442200167106,9.6089126012343,2cell,-9.98043928299793,1.85643059919179e-23,6.49750709717127e-23
757,MMERVK9C_I-int,-0.184968287592107,13.0840748683073,2cell,-10.1204393950772,4.48398063836788e-24,1.581848725202e-23
758,L1MB7,-0.143800098476826,13.8136302685267,2cell,-10.1332379084863,3.93402238706778e-24,1.39336490123636e-23
759,ERVB3_1-I_MM,-0.733222019313346,9.11654767318691,2cell,-10.1403850116765,3.65655558881471e-24,1.30027116738251e-23
760,L1M3c,-0.670095228831717,9.37940438712773,2cell,-10.1512812658937,3.27041205324963e-24,1.16762904230479e-23
761,L1MDa,-0.215935628643091,12.6743776330194,2cell,-10.2501814105503,1.18121633251596e-24,4.25142234658579e-24
762,MTD-int,-0.19758119144376,12.9459488998003,2cell,-10.3049728818597,6.6910546740268e-25,2.41802748179261e-24
763,MYSERV6-int,-0.177962126776687,13.2489957547993,2cell,-10.3101998933719,6.33693783411891e-25,2.29940315695172e-24
764,L1MC4a,-0.232156397495515,12.4927110254957,2cell,-10.3474612783558,4.29729722750357e-25,1.56569558821749e-24
765,MLTR25C,-0.458152727277892,10.6532344695128,2cell,-10.7928965472849,3.71880445498397e-27,1.4128278463593e-26
766,L1M4c,-0.301952999433935,11.8915065006523,2cell,-10.9263581148754,8.62404900526304e-28,3.34793867496893e-27
767,RLTR13B4,-0.492307096128265,10.4912945454687,2cell,-10.9644566842533,5.66397176582863e-28,2.21818101313729e-27
768,ORR1A4,-0.130967773175459,14.3553395960608,2cell,-11.1372607618384,8.26215756671065e-29,3.27904378428829e-28
769,B4A,-0.0393981287535352,17.8209035189745,2cell,-11.2098920396305,3.64637865688017e-29,1.46019397566057e-28
770,L1ME2,-0.274404229988954,12.2774355109986,2cell,-11.350915002746,7.33906273682499e-30,2.9522293090667e-29
771,L1MB1,-0.279935308109007,12.2274748376796,2cell,-11.3808739966905,5.20752045091841e-30,2.11392040222213e-29
772,MTE-int,-0.171817018228846,13.6822889678651,2cell,-11.5682937921685,5.96572219123089e-31,2.45533658703901e-30
773,MTEb,-0.133750801041294,14.4908582683755,2cell,-11.9216426046084,9.12906888460326e-33,3.84632333574043e-32
774,RLTR40,-0.274278811362327,12.6057708189823,2cell,-12.7136137196219,4.96842538588472e-37,2.13378268987996e-36
775,MTE2b,-0.118650275461068,15.0266533146129,2cell,-12.7378169606334,3.64450403479739e-37,1.57279810045382e-36
776,ERVB5_2-LTR_MM,-0.782244803486963,9.60647614251843,2cell,-12.8205387023573,1.2582328119619e-37,5.48318122467709e-37
777,Lx2A,-0.306786696075675,12.3419681847807,2cell,-12.9775533581799,1.64037260347156e-38,7.18370071175476e-38
778,ORR1F,-0.0988161385684373,15.6809892140423,2cell,-13.3169031829627,1.84607452833025e-40,8.16497639644575e-40
779,L1MD1,-0.343474351926396,12.1488443785726,2cell,-13.5885688072893,4.68145186777073e-42,2.08090535522409e-41
780,IAPEY2_LTR,-0.449530439611919,11.3961064035953,2cell,-13.6998241606517,1.01770454078032e-42,4.56939058966518e-42
781,ERVB4_1C-LTR_Mm,-0.567065075929788,10.7261819607867,2cell,-13.7006593701725,1.0060650568936e-42,4.5400600790782e-42
782,MTEa,-0.114829771535488,15.4860585411217,2cell,-14.4610262862584,2.13589156007443e-47,9.94140103092234e-47
783,Lx2A1,-0.247979077991033,13.2780023541309,2cell,-14.5118627838238,1.01914849977892e-47,4.76854219107084e-47
784,MLT1A0,-0.165461471183996,14.4495594446917,2cell,-14.5382331297712,6.93598679372989e-48,3.26248267705072e-47
785,L1MEf,-0.345818444351269,12.3607201027417,2cell,-14.7240683366528,4.51651188612724e-49,2.14715458115889e-48
786,L1MA4A,-0.350347064166635,12.3648747507811,2cell,-14.9383867074218,1.85409803319081e-50,8.90969271084667e-50
787,RLTR6B_Mm,-0.574045642343888,10.9449053307748,2cell,-14.9616647522659,1.30714784607276e-50,6.31551323455805e-50
788,RLTR13B1,-0.447587024299163,11.7073155235125,2cell,-15.1944106267164,3.85111682006354e-52,1.89151538841795e-51
789,L1MD2,-0.33197397050492,12.5711072558569,2cell,-15.2041232906834,3.32046293394846e-52,1.63993974904455e-51
790,MTE2a,-0.13904942100284,15.1438698602021,2cell,-15.5480836808854,1.63938062871688e-54,8.28073510755288e-54
791,LTRIS2,-0.401776390344097,12.1730823922009,2cell,-16.0292444110782,7.9847715280268e-58,4.15114730316715e-57
792,RMER3D-int,-0.33488718532278,12.7109015400569,2cell,-16.099243025949,2.58244614962812e-58,1.35845835918307e-57
793,ETnERV2-int,-0.349442847776392,12.6064779972842,2cell,-16.2016554438076,4.90876386784913e-59,2.62885004729993e-58
794,ORR1B2,-0.194665444671142,14.3087222527412,2cell,-16.2883505788319,1.19406372380139e-59,6.43347060884506e-59
795,RLTR21,-0.352327236867208,12.6474727253239,2cell,-16.5692261517626,1.16313003683133e-61,6.30501587038445e-61
796,RLTR17B_Mm,-0.165779686377184,14.8330593357455,2cell,-16.6403148144374,3.55742911448123e-62,1.94021747409436e-61
797,RMER19C,-0.309767367858772,13.0410742769819,2cell,-16.6979073643714,1.35742686397826e-62,7.44908939553503e-62
798,L1MCa,-0.352092196182522,12.6880002781527,2cell,-16.7924824712595,2.77011563362978e-63,1.52958558900427e-62
799,L1MA7,-0.39971824039147,12.3991665803901,2cell,-17.2473487988728,1.17153185922906e-66,6.50932389284147e-66
800,IAPLTR4,-0.900688605637122,10.0570649689567,2cell,-17.2568898357476,9.93183028568933e-67,5.5530799521873e-66
801,RLTR10B2,-0.681193276102855,10.8706956367363,2cell,-17.3034550179196,4.43006137173398e-67,2.5084869805551e-66
802,IAPLTR2a,-0.729534640840295,10.7192807095284,2cell,-17.5839173761915,3.27170660846567e-69,1.86445331726024e-68
803,L1MC,-0.325353426072692,13.0826475151615,2cell,-17.7927272662391,8.04663899026305e-71,4.70622504101569e-70
804,ORR1B1,-0.147436111366479,15.3761995040009,2cell,-17.8717493929293,1.95758017889176e-71,1.16019251935652e-70
805,L1MEc,-0.299084102048155,13.3404047876999,2cell,-17.8854528211689,1.53104304525188e-71,9.13488098811355e-71
806,ETnERV-int,-0.398290796991912,12.5301822250951,2cell,-17.9843800017546,2.58261247403902e-72,1.5618656390617e-71
807,RMER12C,-0.368807458022222,12.7945089967951,2cell,-18.2514028622212,2.01663561992821e-74,1.22793771651793e-73
808,L1MD,-0.325122317540388,13.1754790805712,2cell,-18.3617607112849,2.65846213032095e-75,1.64123113462175e-74
809,MTD,-0.0880375604985044,16.9470047241206,2cell,-18.4420489508232,6.04081362586968e-76,3.7554428765022e-75
810,L1MC3,-0.301391164707588,13.4429156908829,2cell,-18.675703570854,7.80546170902207e-78,4.95646818522901e-77
811,IAPLTR1_Mm,-0.555659909064543,11.6796027900267,2cell,-18.6828611275174,6.82603972368486e-78,4.36571893119125e-77
812,MMERGLN-int,-0.380962164608564,12.8458151124735,2cell,-19.1912935586114,4.37610204031586e-82,2.86055493664765e-81
813,ERVB4_1B-I_MM,-0.544750409495132,11.8590489587597,2cell,-19.4915846812566,1.29410835262174e-84,8.58553974239346e-84
814,L1MA8,-0.408402282769253,12.7142274990878,2cell,-19.65603449411,5.13317570758091e-86,3.43112270980409e-85
815,L1VL2,-0.20411610106859,14.7378067248604,2cell,-19.8218910582081,1.92728659707157e-87,1.30790670595162e-86
816,RLTR10D,-1.08245059848552,9.96541774701326,2cell,-20.0909636516499,8.85271678100631e-90,6.05389632178047e-89
817,ETnERV3-int,-0.607504929143847,11.6594450118249,2cell,-20.2838065461057,1.78748448060231e-91,1.23184008004299e-90
818,L1ME1,-0.345576741587558,13.3341332999511,2cell,-20.6208493987955,1.78398869277258e-94,1.2487920849408e-93
819,L1MC1,-0.325163945683328,13.5343852035577,2cell,-20.7982269696237,4.49105984647942e-96,3.16869222501604e-95
820,MURVY-LTR,-0.718575779555549,11.259013545112,2cell,-20.8828900379112,7.66147294837756e-97,5.44883956088612e-96
821,RMER19B2,-0.415849057042633,12.9042479597984,2cell,-21.3775185690529,2.16330418955149e-101,1.56355888171648e-100
822,ORR1E,-0.156246540623215,15.7331047825429,2cell,-21.44155956948,5.4747972069014e-102,3.98942189912733e-101
823,L1M4,-0.240178546236883,14.5044979778703,2cell,-21.5094786345892,1.26922819283666e-102,9.32515589613048e-102
824,RLTR1A2_MM,-1.18146602307189,9.99993945956648,2cell,-22.1927072893234,4.03930015940857e-109,2.99244820142852e-108
825,RLTR17D_Mm,-0.72142071155795,11.466505271749,2cell,-22.5290260306157,2.15645783499296e-112,1.62465340280402e-111
826,L1MA9,-0.44550812267474,12.9363761129061,2cell,-23.1587609826739,1.18639040412706e-118,9.01453905358081e-118
827,L1MA5,-0.419260984208823,13.1134788833692,2cell,-23.1747322469717,8.18916078352006e-119,6.27600339357701e-118
828,L1VL1,-0.386370894596159,13.4138825965216,2cell,-23.7016137900997,3.47014599655445e-124,2.73005291233355e-123
829,L1M3,-0.402067863793862,13.4823182350011,2cell,-25.2569378819719,9.50282166115259e-141,7.68000768796786e-140
830,RLTR44-int,-1.11214643311448,10.608428571866,2cell,-25.7955671384667,9.94306610100131e-147,8.18461644795386e-146
831,MYSERV16_I-int,-0.548818892077698,12.6594038029108,2cell,-25.916812870848,4.30523840510787e-148,3.57696910480457e-147
832,RLTR10,-0.516021022999248,12.9003857813817,2cell,-26.4915501367742,1.21282574344937e-154,1.0467981416762e-153
833,RLTR22_Mur,-0.619555192251175,12.3836850955779,2cell,-26.589942538987,8.87304994234486e-156,7.73347195955351e-155
834,Lx3B,-0.308346891135878,14.4110146687269,2cell,-26.7328157551824,1.95631547490101e-157,1.72194500711584e-156
835,L1MA6,-0.408872944509846,13.6049096073258,2cell,-26.8000367097143,3.2280517661151e-158,2.86973802007633e-157
836,L1MA4,-0.388939786424751,13.7959598834026,2cell,-27.2401427044162,2.17462591062915e-163,1.9930334376797e-162
837,IAPEY4_I-int,-0.929382891034011,11.314841504851,2cell,-27.537021481431,6.32998183723714e-167,5.92353037189875e-166
838,RMER16-int,-0.508297983168581,13.0616704567606,2cell,-27.5960202323123,1.24206141832091e-167,1.17467297966733e-166
839,RMER12,-0.628675238103843,12.4967898196385,2cell,-28.0603866529477,2.98367363856236e-173,2.85213533836768e-172
840,IAPLTR2_Mm,-0.874365690916811,11.5538827897189,2cell,-28.144980589466,2.7605257885969e-174,2.66750807180722e-173
841,L1M5,-0.299065909044211,14.6766351524044,2cell,-28.4323010438647,8.06654128147604e-178,7.8803903288266e-177
842,IAPLTR3-int,-0.726761315836557,12.1183723664767,2cell,-28.4500752253324,4.86264511533443e-178,4.80321278614701e-177
843,Lx3C,-0.310408047390979,14.6078757886654,2cell,-28.8145684097974,1.40908045952424e-182,1.40749722305286e-181
844,RLTR10C,-0.742365033256266,12.1718307164512,2cell,-29.6044976065047,1.3077958707287e-192,1.32117105577025e-191
845,IAP1-MM_I-int,-1.20957795646066,10.7719551076916,2cell,-29.6915398079382,9.87449663935167e-194,1.00901465659582e-192
846,Lx4B,-0.3715570840081,14.3238959099152,2cell,-31.2536380672539,1.99235107586334e-214,2.16000012980794e-213
847,IAP-d-int,-0.999275088229189,11.5457042143882,2cell,-32.0746315465338,9.95833755441783e-226,1.10662026073468e-224
848,MusHAL1,-0.537686650331037,13.3339468766568,2cell,-32.0821319969017,7.82696224393479e-226,8.80780941121269e-225
849,MuRRS4-int,-0.707599415162098,12.6678380142303,2cell,-33.5127446865172,3.14338137347838e-246,3.77630546084092e-245
850,MMERVK10D3_I-int,-1.28148746230057,11.0289548889795,2cell,-34.3874670286639,3.88167730238937e-259,4.72713852304678e-258
851,Lx5b,-0.360951365074061,14.744946919805,2cell,-35.1392968094316,1.69378440699244e-270,2.09135324696705e-269
852,Lx2B,-0.402386454200971,14.5122823246867,2cell,-36.1336972402261,6.70944881289443e-286,8.40098590797626e-285
853,Lx3_Mus,-0.280912245286976,15.7210326434136,2cell,-38.3878144829974,0,0
854,IAPLTR1a_Mm,-1.25834606048218,11.496834776353,2cell,-39.7118179466136,0,0
855,Lx5c,-0.303075733075077,15.6248503759213,2cell,-40.0543215274882,0,0
856,L1_Mm,-0.51693942347932,14.231048787091,2cell,-42.1039035141064,0,0
857,Lx10,-0.528772875300888,14.1735536364871,2cell,-42.2170365155723,0,0
858,L1M2,-0.412415661321313,14.9237333276415,2cell,-42.7207647629962,0,0
859,RLTR6-int,-0.686779069513545,13.491929189331,2cell,-43.2858570146704,0,0
860,Lx4A,-0.371158816670204,15.2674692545206,2cell,-43.3226749283374,0,0
861,Lx3A,-0.40210452605877,15.0395674678469,2cell,-43.3623775877407,0,0
862,L1_Rod,-0.527721303118946,14.4140277007306,2cell,-45.7998320364062,0,0
863,RLTR10-int,-0.726269258748409,13.5533191871766,2cell,-46.7599002860727,0,0
864,Lx2B2,-0.401580973571045,15.2852225475494,2cell,-47.1636512442712,0,0
865,Lx8,-0.250392898080508,16.934669354918,2cell,-52.2265988803363,0,0
866,Lx5,-0.351770808157441,15.992734558644,2cell,-52.836109290543,0,0
867,L1VL4,-0.50872338346111,14.9759888231292,2cell,-53.6619510642801,0,0
868,L1Md_T,-0.172813164412019,18.088107158415,2cell,-54.0223231535133,0,0
869,L1_Mur1,-0.633690992520798,14.3792573544886,2cell,-54.3370730890233,0,0
870,IAPEy-int,-1.59435586921638,11.8332021642066,2cell,-56.5384136916651,0,0
871,L1_Mus4,-0.449030712220421,15.6564651516391,2cell,-59.999559842965,0,0
872,Lx2,-0.412003719703493,16.0128117247713,2cell,-62.3170073008911,0,0
873,Lx8b,-0.478451839451772,15.67653681528,2cell,-64.3785551997517,0,0
874,L1Md_F3,-0.398893417940103,16.20730933843,2cell,-64.560628869174,0,0
875,Lx6,-0.48773111291847,15.6725967337611,2cell,-65.5372876694956,0,0
876,L1Md_F,-0.71491501367549,14.7212215557754,2cell,-69.0274227806648,0,0
877,IAPEY3-int,-1.58079577112489,12.5438787845868,2cell,-71.7188423958316,0,0
878,Lx,-0.394382031540775,16.5796844449631,2cell,-72.6743798161355,0,0
879,L1_Mur3,-0.506216791957006,15.9345970335422,2cell,-74.5112371029674,0,0
880,Lx7,-0.459261122942928,16.4913518865882,2cell,-82.0632624882273,0,0
881,L1_Mus2,-0.478809849067122,16.3894335017626,2cell,-82.5706712643472,0,0
882,L1_Mus1,-0.39329614217903,16.9557439993257,2cell,-82.6393312301771,0,0
883,L1_Mur2,-0.613010781520446,15.7339427859377,2cell,-84.1473876740849,0,0
884,Lx9,-0.48895111913133,16.5921734640761,2cell,-90.4942781317149,0,0
885,MMERVK10C-int,-1.68508071710336,13.4135877385255,2cell,-103.359360015474,0,0
886,L1_Mus3,-0.448550659896629,17.470722202595,2cell,-112.860214221899,0,0
887,L1Md_A,-0.495224731324763,17.3738872455667,2cell,-120.446477851794,0,0
888,L1Md_F2,-0.470033685349496,18.5775769998875,2cell,-174.728885169737,0,0
889,IAPEz-int,-1.52748430050282,15.5002047035334,2cell,-193.311085772594,0,0
